folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS1,vest10,Morning Survey (Sleep Heart Health Study Visit One (SHHS1)): discomfort from vest,How much discomfort caused by these parts of the monitor: vest?,choices,"",none4,morning_survey_form_shhs,"","",shhs1_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS1,wine10,Morning Survey (Sleep Heart Health Study Visit One (SHHS1)): glasses of wine before bed,"How many glasses of wine 4 hours before going to sleep last night? (number, up to 2 digits)",numeric,glasses,"",alcohol;morning_survey_form_shhs,"","",shhs1_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS1,wrface10,Morning Survey (Sleep Heart Health Study Visit One (SHHS1)): discomfort from wires on face,How much discomfort caused by these parts of the monitor: wires on face?,choices,"",none4,electrodes;morning_survey_form_shhs,"","",shhs1_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS1,wrhead10,Morning Survey (Sleep Heart Health Study Visit One (SHHS1)): discomfort from wires on head,How much discomfort caused by these parts of the monitor: wires on your head?,choices,"",none4,electrodes;morning_survey_form_shhs,"","",shhs1_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,formdate_ms,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Date completed,Date of Morning Survey form,numeric,days from index date,"",morning_survey_form_shhs,"","",""
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms204a,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Quality of sleep light/deep,"4. Rate the actual quality of your sleep last night (Do not compare to usual sleep quality). My sleep last night was (circle a number for each): a. [5 point Likert scale from ""Light"" to ""Dark""]",choices,"",lighdar5,morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms204b,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Quality of sleep: short/long,"4. Rate the actual quality of your sleep last night (Do not compare to usual sleep quality). My sleep last night was (circle a number for each): b. [5 point Likert scale from ""Short"" to ""Long""]",choices,"",shorlon5,morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms204c,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Quality of sleep: restless/restful,"4. Rate the actual quality of your sleep last night (Do not compare to usual sleep quality). My sleep last night was (circle a number for each): c. [5 point Likert scale from ""Restless"" to ""Restful""]",choices,"",restlf5,morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms205,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Quality of sleep compared to usual,"5. Compared to your usual night's sleep, how well did you sleep last night? (check one)",choices,"",betwrs5,morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms209a,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): glasses of wine before bed,"9. How many of the following drinks did you have during the 4 hours before you went to sleep last night?  (Please write ""0"" if you did not drink any of that beverage.)  a. ____ glasses of wine (4 oz.)",numeric,drinks,"",alcohol;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms209b,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): mixed drinks before bed,"9. How many of the following drinks did you have during the 4 hours before you went to sleep last night? (Please write ""0"" if you did not drink any of that beverage.)  b. ____ drinks with hard liquor (1 shot)",numeric,drinks,"",alcohol;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms209c,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): bottles or cans of beer before bed,"9. How many of the following drinks did you have during the 4 hours before you went to sleep last night? (Please write ""0"" if you did not drink any of that beverage.)  c. ____ bottles or cans of beer (12 oz.)",numeric,bottles,"",alcohol;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms210a,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): cups of coffee before bed,"10. How many of the following drinks with caffeine did you have during the 4 hours before you went to sleep last night? (Please write ""0"" if you did not drink any of that beverage.)  a. ____ cups of regular coffee (with caffeine)",numeric,cups,"",caffeine;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms210b,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): cups of tea before bed,"10. How many of the following drinks with caffeine did you have during the 4 hours before you went to sleep last night? (Please write ""0"" if you did not drink any of that beverage.)  b. ____ cups of tea (with caffeine)",numeric,cups,"",caffeine;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms210c,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): glasses or cans of soda before bed,"10. How many of the following drinks with caffeine did you have during the 4 hours before you went to sleep last night? (Please write ""0"" if you did not drink any of that beverage.)  c. ____ glasses or cans of cola or other soda (with caffeine)",numeric,drinks,"",caffeine;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms211a,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): cigarettes before bed,"11. How much did you smoke during the 4 hours before you went to sleep last night? (Please write ""0"" for each that you did not smoke last night.)  a. ____ number of cigarettes",numeric,cigarettes,"",smoking;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms211b,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): pipe bowls before bed,"11. How much did you smoke during the 4 hours before you went to sleep last night? (Please write ""0"" for each that you did not smoke last night.)  b. ____ number of pipe bowls",numeric,bowls,"",smoking;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms211c,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): cigars before bed,"11. How much did you smoke during the 4 hours before you went to sleep last night? (Please write ""0"" for each that you did not smoke last night.)  c. ____ number of cigars",numeric,cigars,"",smoking;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms212,"Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Nasal stuffiness, discharge last night","12. Did you have nasal stuffiness, obstruction, or discharge last night? (check one)",choices,"",noyes01,congestion;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,ms212a,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Nasal stuffiness interfered with sleep,"12. Did you have nasal stuffiness, obstruction, or discharge last night?  a. If yes, did this interfere with your sleep last night? (check one)",choices,"",noyes01,congestion;morning_survey_form_shhs,"","",shhs2_morning_survey_form
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,rptacttimslp,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Reported time actually slept last night,"",numeric,minutes,"",morning_survey_form_shhs,"","",""
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,rptelaptimslpwak,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): Reported elapsed time between sleep and wakening,"",numeric,minutes,"",morning_survey_form_shhs,"","",""
Sleep Monitoring/Polysomnography/Evening and Morning Survey/SHHS2,rpttimtoslp,Morning Survey (Sleep Heart Health Study Visit Two (SHHS2)): minutes to fall asleep,"",numeric,minutes,"",morning_survey_form_shhs,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,aavbnbh,Average heart rate with arousal during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,aavbnoh,Average heart rate with arousal during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,aavbrbh,Average heart rate with arousal during REM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_srsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,aavbroh,Average heart rate with arousal during REM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_srsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amnbnbh,Minimum heart rate with arousal during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_snsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amnbnoh,Minimum heart rate with arousal during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_snsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amnbrbh,Minimum heart rate with arousal during REM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_srsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amnbroh,Minimum heart rate with arousal during REM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_srsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amxbnbh,Maximum heart rate with arousal during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_snsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amxbnoh,Maximum heart rate with arousal during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_snsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amxbrbh,Maximum heart rate with arousal during REM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_srsopb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,amxbroh,Maximum heart rate with arousal during REM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_srsopo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,davbnbh,Average heart rate with oxygen desaturation >3%  during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,davbnoh,Average heart rate with oxygen desaturation >3%  during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,davbrbh,Average heart rate with oxygen desaturation >3%  during REM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_srpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,davbroh,Average heart rate with oxygen desaturation >3%  during REM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_srpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmnbnbh,Minimum heart rate with oxygen desaturation >3%  during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_snpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmnbnoh,Minimum heart rate with oxygen desaturation >3%  during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_snpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmnbrbh,Minimum heart rate with oxygen desaturation >3%  during REM sleep in supine position  from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_srpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmnbroh,Minimum heart rate with oxygen desaturation >3%  during REM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",minlvlhr_srpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmxbnbh,Maximum heart rate with oxygen desaturation >3%  during NREM sleep in supine position  from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_snpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmxbnoh,Maximum heart rate with oxygen desaturation >3%  during NREM sleep in non-supine position  from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_snpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmxbrbh,Maximum heart rate with oxygen desaturation >3%  during REM sleep in supine position  from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_srpb_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,dmxbroh,Maximum heart rate with oxygen desaturation >3%  during REM sleep in non-supine position  from type II polysomnography,"",numeric,beats per minute,"",maxlvlhr_srpo_dsgt3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,havbnbh,Average heart rate associated with apneas with >=3% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation and with or without arousal during NREM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snpb_ap3uhp3x3u_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,havbnoh,Average heart rate associated with apneas with >=3% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation and with or without arousal during NREM sleep in non-supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_snpo_ap3uhp3x3u_f1t2,"","",""
Sleep Monitoring/Polysomnography/Heart Rate,havbrbh,Average heart rate associated with apneas with >=3% oxygen desaturation and with or without arousal+ hypopneas with > 30% flow reduction and >=3% oxygen desaturation and with or without arousal during REM sleep in supine position from type II polysomnography,"",numeric,beats per minute,"",avglvlhr_srpb_ap3uhp3x3u_f1t2,"","",""
